station,date,tmpf
DEN,2019-01-12,32
DEN,2019-01-12,30.9
DEN,2019-01-12,30.9
DEN,2019-01-12,32
DEN,2019-01-12,32
DEN,2019-01-12,32
DEN,2019-01-12,32
DEN,2019-01-12,30.9
DEN,2019-01-12,30.9
DEN,2019-01-12,30.9
DEN,2019-01-12,30.9
DEN,2019-01-12,30.9
DEN,2019-01-12,30.9
DEN,2019-01-12,33.1
DEN,2019-01-12,33.1
DEN,2019-01-12,32
DEN,2019-01-12,33.1
DEN,2019-01-12,34
DEN,2019-01-12,35.1
DEN,2019-01-12,34
DEN,2019-01-12,34
DEN,2019-01-12,30.9
DEN,2019-01-12,30
DEN,2019-01-12,27
DEN,2019-01-12,25
DEN,2019-01-12,25
DEN,2019-01-12,27
DEN,2019-01-12,25
DEN,2019-01-12,23
DEN,2019-01-12,19.9
DEN,2019-01-13,19
DEN,2019-01-13,18
DEN,2019-01-13,21.9
DEN,2019-01-13,19.9
DEN,2019-01-13,19.9
DEN,2019-01-13,19.9
DEN,2019-01-13,19.9
DEN,2019-01-13,21
DEN,2019-01-13,24.1
DEN,2019-01-13,26.1
DEN,2019-01-13,30
DEN,2019-01-13,32
DEN,2019-01-13,34
DEN,2019-01-13,34
DEN,2019-01-13,35.1
DEN,2019-01-13,32
DEN,2019-01-13,28
DEN,2019-01-13,23
DEN,2019-01-13,30.9
DEN,2019-01-13,30
DEN,2019-01-13,26.1
DEN,2019-01-13,25
DEN,2019-01-13,24.1
DEN,2019-01-13,24.1
DEN,2019-01-14,23
DEN,2019-01-14,23
DEN,2019-01-14,21
DEN,2019-01-14,21.9
DEN,2019-01-14,21.9
DEN,2019-01-14,21
DEN,2019-01-14,21.9
DEN,2019-01-14,21
DEN,2019-01-14,26.1
DEN,2019-01-14,28.9
DEN,2019-01-14,33.1
DEN,2019-01-14,36
DEN,2019-01-14,39.9
DEN,2019-01-14,42.1
DEN,2019-01-14,43
DEN,2019-01-14,41
DEN,2019-01-14,35.1
DEN,2019-01-14,32
DEN,2019-01-14,32
DEN,2019-01-14,28.9
DEN,2019-01-14,27
DEN,2019-01-14,28.9
DEN,2019-01-14,28
DEN,2019-01-14,26.1
DEN,2019-01-15,26.1
DEN,2019-01-15,25
DEN,2019-01-15,25
DEN,2019-01-15,25
DEN,2019-01-15,25
DEN,2019-01-15,26.1
DEN,2019-01-15,25
DEN,2019-01-15,27
DEN,2019-01-15,30
DEN,2019-01-15,34
DEN,2019-01-15,39.9
DEN,2019-01-15,42.1
DEN,2019-01-15,44.1
DEN,2019-01-15,45
DEN,2019-01-15,44.1
DEN,2019-01-15,41
DEN,2019-01-15,34
DEN,2019-01-15,30
DEN,2019-01-15,30.9
DEN,2019-01-15,28.9
DEN,2019-01-15,28
DEN,2019-01-15,28
DEN,2019-01-15,32
DEN,2019-01-15,33.1
DEN,2019-01-16,33.1
DEN,2019-01-16,36
DEN,2019-01-16,34
DEN,2019-01-16,34
DEN,2019-01-16,33.1
DEN,2019-01-16,30.9
DEN,2019-01-16,30
DEN,2019-01-16,30
DEN,2019-01-16,33.1
DEN,2019-01-16,35.1
DEN,2019-01-16,39.9
DEN,2019-01-16,41
DEN,2019-01-16,44.1
DEN,2019-01-16,42.1
DEN,2019-01-16,43
DEN,2019-01-16,46
DEN,2019-01-16,39.9
DEN,2019-01-16,37
DEN,2019-01-16,34
DEN,2019-01-16,35.1
DEN,2019-01-16,32
DEN,2019-01-16,36
DEN,2019-01-16,35.1
DEN,2019-01-16,35.1
DEN,2019-01-17,35.1
DEN,2019-01-17,37
DEN,2019-01-17,33.1
DEN,2019-01-17,36
DEN,2019-01-17,41
DEN,2019-01-17,42.1
DEN,2019-01-17,37.9
DEN,2019-01-17,37.9
DEN,2019-01-17,41
DEN,2019-01-17,41
DEN,2019-01-17,46
DEN,2019-01-17,48.9
DEN,2019-01-17,52
DEN,2019-01-17,53.1
DEN,2019-01-17,51.1
DEN,2019-01-17,48
DEN,2019-01-17,42.1
DEN,2019-01-17,43
DEN,2019-01-17,39
DEN,2019-01-17,39
DEN,2019-01-17,39
DEN,2019-01-17,43
DEN,2019-01-17,41
DEN,2019-01-17,41
DEN,2019-01-18,39
DEN,2019-01-18,37.9
DEN,2019-01-18,36
DEN,2019-01-18,36
DEN,2019-01-18,33.1
DEN,2019-01-18,32
DEN,2019-01-18,30
DEN,2019-01-18,32
DEN,2019-01-18,35.1
DEN,2019-01-18,37
DEN,2019-01-18,35.6
DEN,2019-01-18,35.1
DEN,2019-01-18,33.1
DEN,2019-01-18,33.1
DEN,2019-01-18,33.1
DEN,2019-01-18,33.1
DEN,2019-01-18,33.1
DEN,2019-01-18,34
DEN,2019-01-18,34
DEN,2019-01-18,35.1
DEN,2019-01-18,33.8
DEN,2019-01-18,34
DEN,2019-01-18,35.1
DEN,2019-01-18,34
DEN,2019-01-18,30.9
DEN,2019-01-18,28.9
DEN,2019-01-18,30
DEN,2019-01-18,30
DEN,2019-01-18,25
DEN,2019-01-18,25
DEN,2019-01-18,24.1
DEN,2019-01-19,25
DEN,2019-01-19,24.1
DEN,2019-01-19,24.1
DEN,2019-01-19,25
DEN,2019-01-19,25
DEN,2019-01-19,24.1
DEN,2019-01-19,25
DEN,2019-01-19,25
DEN,2019-01-19,30.9
DEN,2019-01-19,37
DEN,2019-01-19,41
DEN,2019-01-19,43
DEN,2019-01-19,45
DEN,2019-01-19,46.9
DEN,2019-01-19,46
DEN,2019-01-19,46
DEN,2019-01-19,39.9
DEN,2019-01-19,39
DEN,2019-01-19,37.9
DEN,2019-01-19,36
DEN,2019-01-19,36
DEN,2019-01-19,34
DEN,2019-01-19,33.1
DEN,2019-01-19,36
DEN,2019-01-20,35.1
DEN,2019-01-20,37
DEN,2019-01-20,36
DEN,2019-01-20,39
DEN,2019-01-20,35.1
DEN,2019-01-20,37
DEN,2019-01-20,39.9
DEN,2019-01-20,42.1
DEN,2019-01-20,46.9
DEN,2019-01-20,51.1
DEN,2019-01-20,55
DEN,2019-01-20,43
DEN,2019-01-20,46
DEN,2019-01-20,50
DEN,2019-01-20,53.1
DEN,2019-01-20,51.1
DEN,2019-01-20,48
DEN,2019-01-20,41
DEN,2019-01-20,37
DEN,2019-01-20,37.9
DEN,2019-01-20,37.9
DEN,2019-01-20,36
DEN,2019-01-20,37
DEN,2019-01-20,37
DEN,2019-01-20,37.9
DEN,2019-01-21,33.1
DEN,2019-01-21,36
DEN,2019-01-21,39
DEN,2019-01-21,37
DEN,2019-01-21,30
DEN,2019-01-21,30
DEN,2019-01-21,27
DEN,2019-01-21,26.1
DEN,2019-01-21,32
DEN,2019-01-21,39
DEN,2019-01-21,53.1
DEN,2019-01-21,55
DEN,2019-01-21,57
DEN,2019-01-21,53.1
DEN,2019-01-21,50
DEN,2019-01-21,44.1
DEN,2019-01-21,45
DEN,2019-01-21,37.9
DEN,2019-01-21,36
DEN,2019-01-21,39.9
DEN,2019-01-21,33.1
DEN,2019-01-21,33.1
DEN,2019-01-21,30.9
DEN,2019-01-21,30.9
DEN,2019-01-21,30
DEN,2019-01-21,27
DEN,2019-01-21,25
DEN,2019-01-21,25
DEN,2019-01-21,24.1
DEN,2019-01-21,23
DEN,2019-01-21,23
DEN,2019-01-21,21.9
DEN,2019-01-21,23
DEN,2019-01-22,24.1
DEN,2019-01-22,25
DEN,2019-01-22,25
DEN,2019-01-22,24.1
DEN,2019-01-22,24.1
DEN,2019-01-22,21.9
DEN,2019-01-22,21.9
DEN,2019-01-22,21.9
DEN,2019-01-22,21.9
DEN,2019-01-22,21.9
DEN,2019-01-22,23
DEN,2019-01-22,23
DEN,2019-01-22,23
DEN,2019-01-22,23
DEN,2019-01-22,24.1
DEN,2019-01-22,25
DEN,2019-01-22,26.1
DEN,2019-01-22,27
DEN,2019-01-22,28
DEN,2019-01-22,28.9
DEN,2019-01-22,28
DEN,2019-01-22,25
DEN,2019-01-22,24.1
DEN,2019-01-22,23
DEN,2019-01-22,17.1
DEN,2019-01-22,18
DEN,2019-01-22,18
DEN,2019-01-22,16
DEN,2019-01-22,18
DEN,2019-01-23,17.1
DEN,2019-01-23,19.9
DEN,2019-01-23,19.9
DEN,2019-01-23,19.9
DEN,2019-01-23,19
DEN,2019-01-23,19.9
DEN,2019-01-23,21
DEN,2019-01-23,23
DEN,2019-01-23,30
DEN,2019-01-23,33.1
DEN,2019-01-23,36
DEN,2019-01-23,37.9
DEN,2019-01-23,39
DEN,2019-01-23,39
DEN,2019-01-23,41
DEN,2019-01-23,37.9
DEN,2019-01-23,34
DEN,2019-01-23,30.9
DEN,2019-01-23,32
DEN,2019-01-23,30.9
DEN,2019-01-23,28.9
DEN,2019-01-23,28
DEN,2019-01-23,28
DEN,2019-01-23,28
DEN,2019-01-24,28
DEN,2019-01-24,25
DEN,2019-01-24,23
DEN,2019-01-24,24.1
DEN,2019-01-24,25
DEN,2019-01-24,25
DEN,2019-01-24,25
DEN,2019-01-24,24.1
DEN,2019-01-24,24.1
DEN,2019-01-24,24.8
DEN,2019-01-24,24.1
DEN,2019-01-24,24.1
DEN,2019-01-24,24.1
DEN,2019-01-24,19.9
DEN,2019-01-24,19.9
DEN,2019-01-24,19.9
DEN,2019-01-24,19.9
DEN,2019-01-24,19
DEN,2019-01-24,19
DEN,2019-01-24,19
DEN,2019-01-24,19.4
DEN,2019-01-24,19
DEN,2019-01-24,18
DEN,2019-01-24,19
DEN,2019-01-24,19.9
DEN,2019-01-24,19.9
DEN,2019-01-24,19.9
DEN,2019-01-24,19.9
DEN,2019-01-24,21.9
DEN,2019-01-24,23
DEN,2019-01-24,21
DEN,2019-01-24,17.1
DEN,2019-01-24,15.1
DEN,2019-01-24,15.1
DEN,2019-01-24,17.1
DEN,2019-01-24,12
DEN,2019-01-24,18
DEN,2019-01-24,14
DEN,2019-01-24,12.9
DEN,2019-01-25,15.1
DEN,2019-01-25,14
DEN,2019-01-25,14
DEN,2019-01-25,15.1
DEN,2019-01-25,19
DEN,2019-01-25,15.1
DEN,2019-01-25,14
DEN,2019-01-25,10.9
DEN,2019-01-25,15.1
DEN,2019-01-25,21
DEN,2019-01-25,28
DEN,2019-01-25,30
DEN,2019-01-25,32
DEN,2019-01-25,32
DEN,2019-01-25,30.9
DEN,2019-01-25,28.9
DEN,2019-01-25,25
DEN,2019-01-25,21
DEN,2019-01-25,19.9
DEN,2019-01-25,28
DEN,2019-01-25,26.1
DEN,2019-01-25,28
DEN,2019-01-25,26.1
DEN,2019-01-25,25
DEN,2019-01-26,24.1
DEN,2019-01-26,21.9
DEN,2019-01-26,24.1
DEN,2019-01-26,21
DEN,2019-01-26,25
DEN,2019-01-26,25
DEN,2019-01-26,25
DEN,2019-01-26,27
DEN,2019-01-26,30.9
DEN,2019-01-26,30.9
DEN,2019-01-26,36
DEN,2019-01-26,30
DEN,2019-01-26,37
DEN,2019-01-26,39.9
DEN,2019-01-26,41
DEN,2019-01-26,37
DEN,2019-01-26,37
DEN,2019-01-26,39
DEN,2019-01-26,36
DEN,2019-01-26,37
DEN,2019-01-26,32
DEN,2019-01-26,28.9
DEN,2019-01-26,30
DEN,2019-01-26,30
DEN,2019-01-27,30.9
DEN,2019-01-27,32
DEN,2019-01-27,30.9
DEN,2019-01-27,28.9
DEN,2019-01-27,28.9
DEN,2019-01-27,30.9
DEN,2019-01-27,30.9
DEN,2019-01-27,35.1
DEN,2019-01-27,37
DEN,2019-01-27,41
DEN,2019-01-27,46.9
DEN,2019-01-27,48.9
DEN,2019-01-27,48.9
DEN,2019-01-27,46.9
DEN,2019-01-27,46
DEN,2019-01-27,46.9
DEN,2019-01-27,48
DEN,2019-01-27,45
DEN,2019-01-27,46
DEN,2019-01-27,46
DEN,2019-01-27,46
DEN,2019-01-27,41
DEN,2019-01-27,30.9
DEN,2019-01-27,30.9
DEN,2019-01-28,30
DEN,2019-01-28,30.9
DEN,2019-01-28,30.9
DEN,2019-01-28,30
DEN,2019-01-28,28.9
DEN,2019-01-28,28
DEN,2019-01-28,28.4
DEN,2019-01-28,28
DEN,2019-01-28,27
DEN,2019-01-28,27
DEN,2019-01-28,27
DEN,2019-01-28,27
DEN,2019-01-28,26.1
DEN,2019-01-28,25
DEN,2019-01-28,24.1
DEN,2019-01-28,23
DEN,2019-01-28,23
DEN,2019-01-28,24.1
DEN,2019-01-28,21.9
DEN,2019-01-28,21.9
DEN,2019-01-28,21.9
DEN,2019-01-28,21.9
DEN,2019-01-28,21.9
DEN,2019-01-28,21.9
DEN,2019-01-28,21.9
DEN,2019-01-28,21.9
DEN,2019-01-28,23
DEN,2019-01-28,24.1
DEN,2019-01-28,24.1
DEN,2019-01-28,25
DEN,2019-01-28,26.1
DEN,2019-01-28,25
DEN,2019-01-28,25
DEN,2019-01-28,23
DEN,2019-01-28,17.1
DEN,2019-01-28,10
DEN,2019-01-28,9
DEN,2019-01-28,7
DEN,2019-01-28,9
DEN,2019-01-28,7
DEN,2019-01-28,8.1
DEN,2019-01-29,18
DEN,2019-01-29,16
DEN,2019-01-29,14
DEN,2019-01-29,10.9
DEN,2019-01-29,10
DEN,2019-01-29,10
DEN,2019-01-29,8.1
DEN,2019-01-29,10
DEN,2019-01-29,12.9
DEN,2019-01-29,15.1
DEN,2019-01-29,19
DEN,2019-01-29,25
DEN,2019-01-29,26.1
DEN,2019-01-29,27
DEN,2019-01-29,27
DEN,2019-01-29,26.1
DEN,2019-01-29,23
DEN,2019-01-29,19
DEN,2019-01-29,15.1
DEN,2019-01-29,12.9
DEN,2019-01-29,12.9
DEN,2019-01-29,18
DEN,2019-01-29,17.1
DEN,2019-01-29,16
DEN,2019-01-30,12
DEN,2019-01-30,12
DEN,2019-01-30,14
DEN,2019-01-30,12
DEN,2019-01-30,10
DEN,2019-01-30,10
DEN,2019-01-30,10.9
DEN,2019-01-30,21
DEN,2019-01-30,30.9
DEN,2019-01-30,36
DEN,2019-01-30,39.9
DEN,2019-01-30,45
DEN,2019-01-30,45
DEN,2019-01-30,48
DEN,2019-01-30,46.9
DEN,2019-01-30,37.9
DEN,2019-01-30,34
DEN,2019-01-30,32
DEN,2019-01-30,32
DEN,2019-01-30,37.9
DEN,2019-01-30,35.1
DEN,2019-01-30,36
DEN,2019-01-30,34
DEN,2019-01-30,30
DEN,2019-01-31,30
DEN,2019-01-31,33.1
DEN,2019-01-31,32
DEN,2019-01-31,28.9
DEN,2019-01-31,27
DEN,2019-01-31,28.9
DEN,2019-01-31,21.9
DEN,2019-01-31,25
DEN,2019-01-31,30.9
DEN,2019-01-31,39
DEN,2019-01-31,43
DEN,2019-01-31,45
DEN,2019-01-31,46
DEN,2019-01-31,46.9
DEN,2019-01-31,46.9
DEN,2019-01-31,45
DEN,2019-01-31,39
DEN,2019-01-31,33.1
DEN,2019-01-31,35.1
DEN,2019-01-31,37
DEN,2019-01-31,35.1
DEN,2019-01-31,35.1
DEN,2019-01-31,33.1
DEN,2019-01-31,30.9
DEN,2019-02-01,28.9
DEN,2019-02-01,30
DEN,2019-02-01,30.9
DEN,2019-02-01,28
DEN,2019-02-01,28.9
DEN,2019-02-01,30
DEN,2019-02-01,30
DEN,2019-02-01,33.1
DEN,2019-02-01,39
DEN,2019-02-01,44.1
DEN,2019-02-01,48
DEN,2019-02-01,52
DEN,2019-02-01,54
DEN,2019-02-01,54
DEN,2019-02-01,53.1
DEN,2019-02-01,50
DEN,2019-02-01,43
DEN,2019-02-01,37.9
DEN,2019-02-01,35.1
DEN,2019-02-01,32
DEN,2019-02-01,37.9
DEN,2019-02-01,37
DEN,2019-02-01,35.1
DEN,2019-02-01,34
DEN,2019-02-02,35.1
DEN,2019-02-02,36
DEN,2019-02-02,36
DEN,2019-02-02,36
DEN,2019-02-02,34
DEN,2019-02-02,34
DEN,2019-02-02,35.1
DEN,2019-02-02,37
DEN,2019-02-02,44.1
DEN,2019-02-02,48
DEN,2019-02-02,54
DEN,2019-02-02,55.9
DEN,2019-02-02,57.9
DEN,2019-02-02,59
DEN,2019-02-02,57
DEN,2019-02-02,57
DEN,2019-02-02,50
DEN,2019-02-02,39
DEN,2019-02-02,39
DEN,2019-02-02,37.9
DEN,2019-02-02,42.1
DEN,2019-02-02,42.1
DEN,2019-02-02,42.1
DEN,2019-02-02,43
DEN,2019-02-03,44.1
DEN,2019-02-03,45
DEN,2019-02-03,43
DEN,2019-02-03,44.1
DEN,2019-02-03,39.9
DEN,2019-02-03,43
DEN,2019-02-03,42.1
DEN,2019-02-03,45
DEN,2019-02-03,45
DEN,2019-02-03,50
DEN,2019-02-03,54
DEN,2019-02-03,57
DEN,2019-02-03,60.1
DEN,2019-02-03,62.1
DEN,2019-02-03,64
DEN,2019-02-03,62.1
DEN,2019-02-03,55.9
DEN,2019-02-03,55
DEN,2019-02-03,51.1
DEN,2019-02-03,46.9
DEN,2019-02-03,43
DEN,2019-02-03,43
DEN,2019-02-03,42.1
DEN,2019-02-03,39
DEN,2019-02-03,37.9
DEN,2019-02-03,37
DEN,2019-02-04,37.9
DEN,2019-02-04,37.9
DEN,2019-02-04,33.1
DEN,2019-02-04,36
DEN,2019-02-04,37
DEN,2019-02-04,37.9
DEN,2019-02-04,36
DEN,2019-02-04,33.1
DEN,2019-02-04,44.1
DEN,2019-02-04,48.9
DEN,2019-02-04,48
DEN,2019-02-04,55
DEN,2019-02-04,55.9
DEN,2019-02-04,55
DEN,2019-02-04,54
DEN,2019-02-04,52
DEN,2019-02-04,48
DEN,2019-02-04,44.1
DEN,2019-02-04,41
DEN,2019-02-04,36
DEN,2019-02-04,33.1
DEN,2019-02-04,30
DEN,2019-02-04,27
DEN,2019-02-04,26.1
DEN,2019-02-04,24.1
DEN,2019-02-04,21.9
DEN,2019-02-05,21
DEN,2019-02-05,19.9
DEN,2019-02-05,19.9
DEN,2019-02-05,19
DEN,2019-02-05,19.4
DEN,2019-02-05,19
DEN,2019-02-05,19
DEN,2019-02-05,19
DEN,2019-02-05,19
DEN,2019-02-05,19
DEN,2019-02-05,18
DEN,2019-02-05,19
DEN,2019-02-05,19
DEN,2019-02-05,19
DEN,2019-02-05,18
DEN,2019-02-05,18
DEN,2019-02-05,19
DEN,2019-02-05,19
DEN,2019-02-05,19
DEN,2019-02-05,19.9
DEN,2019-02-05,21
DEN,2019-02-05,21.9
DEN,2019-02-05,21.9
DEN,2019-02-05,25
DEN,2019-02-05,26.1
DEN,2019-02-05,28.9
DEN,2019-02-05,37.9
DEN,2019-02-05,44.1
DEN,2019-02-05,46.9
DEN,2019-02-05,48.9
DEN,2019-02-05,43
DEN,2019-02-05,37
DEN,2019-02-05,30.9
DEN,2019-02-05,28.9
DEN,2019-02-05,24.1
DEN,2019-02-05,28
DEN,2019-02-05,24.1
DEN,2019-02-05,21.9
DEN,2019-02-06,19.9
DEN,2019-02-06,21
DEN,2019-02-06,17.1
DEN,2019-02-06,16
DEN,2019-02-06,15.1
DEN,2019-02-06,16
DEN,2019-02-06,16
DEN,2019-02-06,18
DEN,2019-02-06,18
DEN,2019-02-06,17.1
DEN,2019-02-06,18
DEN,2019-02-06,18
DEN,2019-02-06,18
DEN,2019-02-06,17.1
DEN,2019-02-06,18
DEN,2019-02-06,18
DEN,2019-02-06,18
DEN,2019-02-06,18
DEN,2019-02-06,18
DEN,2019-02-06,17.1
DEN,2019-02-06,17.1
DEN,2019-02-06,16
DEN,2019-02-06,16
DEN,2019-02-06,16
DEN,2019-02-06,16
DEN,2019-02-06,16
DEN,2019-02-06,15.1
DEN,2019-02-06,15.1
DEN,2019-02-06,15.1
DEN,2019-02-06,15.1
DEN,2019-02-06,14
DEN,2019-02-06,14
DEN,2019-02-06,12.9
DEN,2019-02-06,12.9
DEN,2019-02-06,12.9
DEN,2019-02-06,12
DEN,2019-02-06,10.9
DEN,2019-02-06,10.9
DEN,2019-02-06,9
DEN,2019-02-06,8.1
DEN,2019-02-06,8.1
DEN,2019-02-06,7
DEN,2019-02-06,7
DEN,2019-02-06,5
DEN,2019-02-06,3.9
DEN,2019-02-06,3.9
DEN,2019-02-06,3.9
DEN,2019-02-06,3.9
DEN,2019-02-06,3.9
DEN,2019-02-06,3
DEN,2019-02-06,3
DEN,2019-02-06,3
DEN,2019-02-06,3
DEN,2019-02-06,1.4
DEN,2019-02-06,1.9
DEN,2019-02-06,1
DEN,2019-02-06,-2
DEN,2019-02-06,-2
DEN,2019-02-07,0
DEN,2019-02-07,0
DEN,2019-02-07,0
DEN,2019-02-07,-2.9
DEN,2019-02-07,-4
DEN,2019-02-07,-2.9
DEN,2019-02-07,-5.1
DEN,2019-02-07,-9.9
DEN,2019-02-07,-5.1
DEN,2019-02-07,1.9
DEN,2019-02-07,3
DEN,2019-02-07,7
DEN,2019-02-07,10.9
DEN,2019-02-07,14
DEN,2019-02-07,12.9
DEN,2019-02-07,10.9
DEN,2019-02-07,6.1
DEN,2019-02-07,1.9
DEN,2019-02-07,3
DEN,2019-02-07,3.9
DEN,2019-02-07,1.9
DEN,2019-02-07,1
DEN,2019-02-07,10.9
DEN,2019-02-07,6.1
DEN,2019-02-08,1.9
DEN,2019-02-08,-2.9
DEN,2019-02-08,1
DEN,2019-02-08,1.9
DEN,2019-02-08,-2.9
DEN,2019-02-08,0
DEN,2019-02-08,-2.9
DEN,2019-02-08,0
DEN,2019-02-08,10
DEN,2019-02-08,21
DEN,2019-02-08,25
DEN,2019-02-08,21.9
DEN,2019-02-08,21
DEN,2019-02-08,19
DEN,2019-02-08,21.9
DEN,2019-02-08,19
DEN,2019-02-08,16
DEN,2019-02-08,14
DEN,2019-02-08,12
DEN,2019-02-08,12
DEN,2019-02-08,12.9
DEN,2019-02-08,15.1
DEN,2019-02-08,14
DEN,2019-02-08,16
DEN,2019-02-09,25
DEN,2019-02-09,17.1
DEN,2019-02-09,12.9
DEN,2019-02-09,16
DEN,2019-02-09,19.9
DEN,2019-02-09,25
DEN,2019-02-09,26.1
DEN,2019-02-09,28
DEN,2019-02-09,33.1
DEN,2019-02-09,37
DEN,2019-02-09,39
DEN,2019-02-09,41
DEN,2019-02-09,45
DEN,2019-02-09,32
DEN,2019-02-09,26.1
DEN,2019-02-09,24.1
DEN,2019-02-09,24.1
DEN,2019-02-09,24.1
DEN,2019-02-09,23
DEN,2019-02-09,21.9
DEN,2019-02-09,23
DEN,2019-02-09,23
DEN,2019-02-09,21.9
DEN,2019-02-09,21.2
DEN,2019-02-09,21
DEN,2019-02-09,19.9
DEN,2019-02-09,19.9
DEN,2019-02-09,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,19
DEN,2019-02-10,19
DEN,2019-02-10,19
DEN,2019-02-10,19
DEN,2019-02-10,18
DEN,2019-02-10,18
DEN,2019-02-10,19.4
DEN,2019-02-10,19
DEN,2019-02-10,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,21
DEN,2019-02-10,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,21
DEN,2019-02-10,21
DEN,2019-02-10,21.9
DEN,2019-02-10,21.9
DEN,2019-02-10,21.9
DEN,2019-02-10,21.9
DEN,2019-02-10,21.9
DEN,2019-02-10,25
DEN,2019-02-10,26.1
DEN,2019-02-10,26.1
DEN,2019-02-10,30.9
DEN,2019-02-10,35.1
DEN,2019-02-10,41
DEN,2019-02-10,46
DEN,2019-02-10,42.1
DEN,2019-02-10,39.9
DEN,2019-02-10,37
DEN,2019-02-10,32
DEN,2019-02-10,27
DEN,2019-02-10,26.1
DEN,2019-02-10,21.9
DEN,2019-02-10,21.2
DEN,2019-02-10,21
DEN,2019-02-10,21
DEN,2019-02-10,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,19.9
DEN,2019-02-10,21
DEN,2019-02-10,19
DEN,2019-02-10,19
DEN,2019-02-11,18
DEN,2019-02-11,18
DEN,2019-02-11,18
DEN,2019-02-11,17.1
DEN,2019-02-11,16
DEN,2019-02-11,16
DEN,2019-02-11,16
DEN,2019-02-11,15.1
DEN,2019-02-11,15.1
DEN,2019-02-11,15.1
DEN,2019-02-11,14
DEN,2019-02-11,15.1
DEN,2019-02-11,14
DEN,2019-02-11,12.9
DEN,2019-02-11,12.9
DEN,2019-02-11,14
DEN,2019-02-11,12.9
DEN,2019-02-11,12
DEN,2019-02-11,12
DEN,2019-02-11,12
DEN,2019-02-11,12.9
DEN,2019-02-11,12.9
DEN,2019-02-11,12.9
DEN,2019-02-11,12
DEN,2019-02-11,15.1
DEN,2019-02-11,15.1
DEN,2019-02-11,15.1
DEN,2019-02-11,19.9
DEN,2019-02-11,24.8
DEN,2019-02-11,23
DEN,2019-02-11,21.9
DEN,2019-02-11,19.9
DEN,2019-02-11,21.2
DEN,2019-02-11,19.9
DEN,2019-02-11,21.9
DEN,2019-02-11,19.9
DEN,2019-02-11,21.9
DEN,2019-02-11,21.9
DEN,2019-02-11,23
DEN,2019-02-11,28
DEN,2019-02-11,32
DEN,2019-02-11,32
DEN,2019-02-11,30.9
DEN,2019-02-11,30.9
DEN,2019-02-11,30.9
DEN,2019-02-11,28.9
DEN,2019-02-11,28.9
DEN,2019-02-11,28.9
DEN,2019-02-11,28
DEN,2019-02-11,27
DEN,2019-02-11,28.9
DEN,2019-02-12,26.1
DEN,2019-02-12,26.1
DEN,2019-02-12,26.1
DEN,2019-02-12,28
DEN,2019-02-12,26.1
DEN,2019-02-12,25
DEN,2019-02-12,24.1
DEN,2019-02-12,30.9
DEN,2019-02-12,36
DEN,2019-02-12,41
DEN,2019-02-12,43
DEN,2019-02-12,46
DEN,2019-02-12,46
DEN,2019-02-12,46.9
DEN,2019-02-12,48.9
DEN,2019-02-12,46
DEN,2019-02-12,42.1
DEN,2019-02-12,39
DEN,2019-02-12,39
DEN,2019-02-12,39.9
DEN,2019-02-12,36
DEN,2019-02-12,32
DEN,2019-02-12,34
DEN,2019-02-12,33.1
DEN,2019-02-13,32
DEN,2019-02-13,34
DEN,2019-02-13,37.9
DEN,2019-02-13,27
DEN,2019-02-13,27
DEN,2019-02-13,28
DEN,2019-02-13,28
DEN,2019-02-13,34
DEN,2019-02-13,43
DEN,2019-02-13,43
DEN,2019-02-13,55.9
DEN,2019-02-13,57.9
DEN,2019-02-13,59
DEN,2019-02-13,59
DEN,2019-02-13,59
DEN,2019-02-13,55.9
DEN,2019-02-13,50
DEN,2019-02-13,48
DEN,2019-02-13,45
DEN,2019-02-13,50
DEN,2019-02-13,50
DEN,2019-02-13,45
DEN,2019-02-13,42.1
DEN,2019-02-13,46
DEN,2019-02-14,39
DEN,2019-02-14,44.1
DEN,2019-02-14,39
DEN,2019-02-14,39
DEN,2019-02-14,41
DEN,2019-02-14,37
DEN,2019-02-14,37
DEN,2019-02-14,43
DEN,2019-02-14,46.9
DEN,2019-02-14,51.1
DEN,2019-02-14,54
DEN,2019-02-14,57
DEN,2019-02-14,43
DEN,2019-02-14,39.9
DEN,2019-02-14,37
DEN,2019-02-14,35.1
DEN,2019-02-14,33.1
DEN,2019-02-14,32
DEN,2019-02-14,30
DEN,2019-02-14,28.9
DEN,2019-02-14,28.9
DEN,2019-02-14,28.9
DEN,2019-02-14,28.9
DEN,2019-02-14,30
DEN,2019-02-14,30.9
DEN,2019-02-15,30.9
DEN,2019-02-15,26.1
DEN,2019-02-15,26.1
DEN,2019-02-15,25
DEN,2019-02-15,25
DEN,2019-02-15,24.1
DEN,2019-02-15,23
DEN,2019-02-15,21.9
DEN,2019-02-15,23
DEN,2019-02-15,25
DEN,2019-02-15,27
DEN,2019-02-15,33.1
DEN,2019-02-15,45
DEN,2019-02-15,48
DEN,2019-02-15,54
DEN,2019-02-15,55
DEN,2019-02-15,57
DEN,2019-02-15,55.9
DEN,2019-02-15,48.9
DEN,2019-02-15,42.1
